id,user,date,pc,activity
E21261,U137,2024-01-17 06:34:48.467854,PC-137,Logon
E21262,U137,2024-01-17 14:12:01.874354,PC-137,Logoff
E21287,U138,2024-01-17 06:03:55.539060,PC-138,Logon
E21288,U138,2024-01-17 14:42:56.954097,PC-138,Logoff
E21300,U139,2024-01-17 07:47:02.040683,PC-139,Logon
E21301,U139,2024-01-17 17:01:24.634683,PC-139,Logoff
E21316,U140,2024-01-17 06:43:00.587838,PC-140,Logon
E21317,U140,2024-01-17 14:16:53.189266,PC-140,Logoff
E21326,U141,2024-01-17 07:25:31.267542,PC-141,Logon
E21327,U141,2024-01-17 15:05:57.870743,PC-141,Logoff
E21347,U142,2024-01-17 07:01:24.850263,PC-142,Logon
E21348,U142,2024-01-17 13:34:10.695748,PC-142,Logoff
E21365,U143,2024-01-17 19:35:00.000000,PC-143,Logon
E21366,U143,2024-01-18 02:16:17.584443,PC-143,Logoff
E21384,U144,2024-01-17 07:26:11.884556,PC-144,Logon
E21385,U144,2024-01-17 13:31:15.656798,PC-144,Logoff
E21399,U145,2024-01-17 07:38:33.275841,PC-145,Logon
E21400,U145,2024-01-17 15:19:32.636221,PC-145,Logoff
E21418,U146,2024-01-17 07:36:33.059560,PC-146,Logon
E21419,U146,2024-01-17 15:53:10.551588,PC-146,Logoff
E21436,U147,2024-01-17 06:52:46.829824,PC-147,Logon
E21437,U147,2024-01-17 14:13:30.240158,PC-147,Logoff
E21459,U148,2024-01-17 07:46:40.555345,PC-148,Logon
E21460,U148,2024-01-17 18:16:48.230613,PC-148,Logoff
E21480,U149,2024-01-17 07:10:35.357230,PC-149,Logon
E21481,U149,2024-01-17 15:45:43.566702,PC-149,Logoff
E21497,U150,2024-01-17 11:38:00.000000,PC-150,Logon
E21498,U150,2024-01-17 19:08:35.567810,PC-150,Logoff
E21519,U151,2024-01-17 06:44:52.714422,PC-151,Logon
E21520,U151,2024-01-17 12:53:00.387042,PC-151,Logoff
E21546,U152,2024-01-17 07:02:00.000000,PC-152,Logon
E21547,U152,2024-01-17 15:37:42.362939,PC-152,Logoff
E21573,U153,2024-01-17 16:13:00.000000,PC-153,Logon
E21574,U153,2024-01-18 00:56:53.651000,PC-153,Logoff
E21588,U154,2024-01-17 06:30:01.065686,PC-154,Logon
E21589,U154,2024-01-17 14:06:14.899270,PC-154,Logoff
E21607,U155,2024-01-17 00:10:00.000000,PC-155,Logon
E21608,U155,2024-01-17 08:43:37.829823,PC-155,Logoff
E21625,U156,2024-01-17 06:42:07.032167,PC-156,Logon
E21626,U156,2024-01-17 15:35:08.109617,PC-156,Logoff
E21635,U157,2024-01-17 06:28:25.431722,PC-157,Logon
E21636,U157,2024-01-17 13:31:29.761136,PC-157,Logoff
E21656,U158,2024-01-17 06:18:09.946810,PC-158,Logon
E21657,U158,2024-01-17 13:25:38.265396,PC-158,Logoff
E21670,U159,2024-01-17 06:01:28.448127,PC-159,Logon
E21671,U159,2024-01-17 14:01:52.603789,PC-159,Logoff
E21681,U160,2024-01-17 06:53:30.802937,PC-160,Logon
E21682,U160,2024-01-17 15:52:24.792305,PC-160,Logoff
E21694,U161,2024-01-17 07:58:16.180111,PC-161,Logon
E21695,U161,2024-01-17 14:35:56.367469,PC-161,Logoff
E21719,U162,2024-01-17 00:05:00.000000,PC-162,Logon
E21720,U162,2024-01-17 09:10:39.512819,PC-162,Logoff
E21743,U163,2024-01-17 07:40:28.195108,PC-163,Logon
E21744,U163,2024-01-17 15:15:55.832341,PC-163,Logoff
E21758,U164,2024-01-17 07:31:05.458139,PC-164,Logon
E21759,U164,2024-01-17 15:20:38.184640,PC-164,Logoff
E21775,U165,2024-01-17 07:57:05.808143,PC-165,Logon
E21776,U165,2024-01-17 16:32:32.693457,PC-165,Logoff
E21791,U166,2024-01-17 01:59:00.000000,PC-166,Logon
E21792,U166,2024-01-17 10:11:27.240633,PC-166,Logoff
E21803,U167,2024-01-17 05:25:00.000000,PC-167,Logon
E21804,U167,2024-01-17 11:44:15.693941,PC-167,Logoff
E21822,U168,2024-01-17 06:09:43.690939,PC-168,Logon
E21823,U168,2024-01-17 15:04:26.890252,PC-168,Logoff
E21836,U169,2024-01-17 20:30:00.000000,PC-169,Logon
E21837,U169,2024-01-18 04:52:40.032981,PC-169,Logoff
E21851,U170,2024-01-17 06:54:14.047185,PC-170,Logon
E21852,U170,2024-01-17 13:02:44.015678,PC-170,Logoff
E21874,U171,2024-01-17 07:48:39.015980,PC-171,Logon
E21875,U171,2024-01-17 13:58:35.787171,PC-171,Logoff
E21897,U172,2024-01-17 06:56:10.469136,PC-172,Logon
E21898,U172,2024-01-17 14:54:10.800398,PC-172,Logoff
E21907,U173,2024-01-17 17:28:00.000000,PC-173,Logon
E21908,U173,2024-01-18 02:37:32.021097,PC-173,Logoff
E21926,U174,2024-01-17 06:47:30.583604,PC-174,Logon
E21927,U174,2024-01-17 16:15:54.040170,PC-174,Logoff
E21949,U175,2024-01-17 06:50:10.608189,PC-175,Logon
E21950,U175,2024-01-17 15:35:10.181429,PC-175,Logoff
E21963,U176,2024-01-17 06:22:28.757345,PC-176,Logon
E21964,U176,2024-01-17 16:18:36.160097,PC-176,Logoff
E21983,U177,2024-01-17 07:06:21.190282,PC-177,Logon
E21984,U177,2024-01-17 11:49:49.810535,PC-177,Logoff
E21994,U178,2024-01-17 06:26:18.413440,PC-178,Logon
E21995,U178,2024-01-17 13:39:33.581204,PC-178,Logoff
E22014,U179,2024-01-17 07:21:52.581430,PC-179,Logon
E22015,U179,2024-01-17 17:52:57.273365,PC-179,Logoff
E22037,U180,2024-01-17 04:09:00.000000,PC-180,Logon
E22038,U180,2024-01-17 10:00:07.366240,PC-180,Logoff
E22052,U181,2024-01-17 07:26:58.809654,PC-181,Logon
E22053,U181,2024-01-17 15:25:33.979880,PC-181,Logoff
E22061,U182,2024-01-17 06:03:32.757865,PC-182,Logon
E22062,U182,2024-01-17 14:57:20.556651,PC-182,Logoff
E22072,U183,2024-01-17 06:16:47.649572,PC-183,Logon
E22073,U183,2024-01-17 14:42:04.913711,PC-183,Logoff
E22083,U184,2024-01-17 06:29:47.460230,PC-184,Logon
E22084,U184,2024-01-17 13:38:34.978280,PC-184,Logoff
E22102,U185,2024-01-17 06:36:24.953964,PC-185,Logon
E22103,U185,2024-01-17 16:03:39.822870,PC-185,Logoff
E22120,U186,2024-01-17 07:53:18.810435,PC-186,Logon
E22121,U186,2024-01-17 15:33:14.313382,PC-186,Logoff
E22131,U187,2024-01-17 07:35:56.248626,PC-187,Logon
E22132,U187,2024-01-17 15:35:50.505103,PC-187,Logoff
E22149,U188,2024-01-17 12:54:00.000000,PC-188,Logon
E22150,U188,2024-01-17 22:13:06.018412,PC-188,Logoff
E22167,U189,2024-01-17 06:19:39.093809,PC-189,Logon
E22168,U189,2024-01-17 14:22:46.951198,PC-189,Logoff
E22181,U190,2024-01-17 07:14:36.953077,PC-190,Logon
E22182,U190,2024-01-17 15:36:38.072168,PC-190,Logoff
E22190,U191,2024-01-17 07:09:36.929883,PC-191,Logon
E22191,U191,2024-01-17 16:38:28.121655,PC-191,Logoff
E22204,U192,2024-01-17 07:06:24.881979,PC-192,Logon
E22205,U192,2024-01-17 17:03:09.925069,PC-192,Logoff
E22213,U193,2024-01-17 07:05:28.131135,PC-193,Logon
E22214,U193,2024-01-17 16:05:15.199707,PC-193,Logoff
E22234,U194,2024-01-17 06:25:51.948917,PC-194,Logon
E22235,U194,2024-01-17 14:03:33.339195,PC-194,Logoff
E22251,U195,2024-01-17 07:09:27.005601,PC-195,Logon
E22252,U195,2024-01-17 15:13:57.761421,PC-195,Logoff
E22274,U196,2024-01-17 07:10:33.596552,PC-196,Logon
E22275,U196,2024-01-17 14:46:58.765000,PC-196,Logoff
E22284,U197,2024-01-17 06:10:39.073344,PC-197,Logon
E22285,U197,2024-01-17 13:54:05.114559,PC-197,Logoff
E22307,U198,2024-01-17 06:16:19.570381,PC-198,Logon
E22308,U198,2024-01-17 12:26:23.898909,PC-198,Logoff
E22321,U199,2024-01-17 07:24:35.699792,PC-199,Logon
E22322,U199,2024-01-17 14:11:37.417565,PC-199,Logoff
E22335,U100,2024-01-18 07:30:31.688442,PC-100,Logon
E22336,U100,2024-01-18 13:57:01.531410,PC-100,Logoff
E22359,U101,2024-01-18 04:52:00.000000,PC-101,Logon
E22360,U101,2024-01-18 12:48:28.493733,PC-101,Logoff
E22379,U102,2024-01-18 07:59:13.813319,PC-102,Logon
E22380,U102,2024-01-18 14:47:07.813132,PC-102,Logoff
E22400,U103,2024-01-18 07:52:26.469309,PC-103,Logon
E22401,U103,2024-01-18 15:15:12.613412,PC-103,Logoff
E22418,U104,2024-01-18 06:51:34.555313,PC-104,Logon
E22419,U104,2024-01-18 15:21:45.754518,PC-104,Logoff
E22432,U105,2024-01-18 06:38:54.146386,PC-105,Logon
E22433,U105,2024-01-18 12:58:21.964466,PC-105,Logoff
E22455,U106,2024-01-18 06:06:13.064643,PC-106,Logon
E22456,U106,2024-01-18 15:21:04.709729,PC-106,Logoff
E22479,U107,2024-01-18 03:09:00.000000,PC-107,Logon
E22480,U107,2024-01-18 11:12:47.561776,PC-107,Logoff
E22502,U108,2024-01-18 07:37:13.118357,PC-108,Logon
E22503,U108,2024-01-18 15:02:31.911420,PC-108,Logoff
E22522,U109,2024-01-18 16:16:00.000000,PC-109,Logon
E22523,U109,2024-01-19 00:29:31.881445,PC-109,Logoff
E22540,U110,2024-01-18 15:35:00.000000,PC-110,Logon
E22541,U110,2024-01-18 21:57:17.082944,PC-110,Logoff
E22556,U111,2024-01-18 16:43:00.000000,PC-111,Logon
E22557,U111,2024-01-19 01:41:31.292561,PC-111,Logoff
E22570,U112,2024-01-18 12:51:00.000000,PC-112,Logon
E22571,U112,2024-01-18 19:39:55.752990,PC-112,Logoff
E22595,U113,2024-01-18 07:45:30.464499,PC-113,Logon
E22596,U113,2024-01-18 15:14:47.836320,PC-113,Logoff
E22621,U114,2024-01-18 07:06:56.153610,PC-114,Logon
E22622,U114,2024-01-18 13:50:07.177034,PC-114,Logoff
E22643,U115,2024-01-18 06:47:53.217875,PC-115,Logon
E22644,U115,2024-01-18 14:43:42.133086,PC-115,Logoff
E22662,U116,2024-01-18 06:14:40.203946,PC-116,Logon
E22663,U116,2024-01-18 15:02:59.098897,PC-116,Logoff
E22685,U117,2024-01-18 06:05:45.609847,PC-117,Logon
E22686,U117,2024-01-18 15:22:47.188624,PC-117,Logoff
E22703,U118,2024-01-18 07:18:33.834309,PC-118,Logon
E22704,U118,2024-01-18 14:40:45.421594,PC-118,Logoff
E22715,U119,2024-01-18 06:29:45.420975,PC-119,Logon
E22716,U119,2024-01-18 15:48:11.721639,PC-119,Logoff
E22732,U120,2024-01-18 06:27:37.487053,PC-120,Logon
E22733,U120,2024-01-18 13:25:33.776245,PC-120,Logoff
E22747,U121,2024-01-18 06:40:38.884257,PC-121,Logon
E22748,U121,2024-01-18 14:45:32.255468,PC-121,Logoff
E22758,U122,2024-01-18 07:05:20.540581,PC-122,Logon
E22759,U122,2024-01-18 15:16:59.046724,PC-122,Logoff
E22767,U123,2024-01-18 07:20:19.960086,PC-123,Logon
E22768,U123,2024-01-18 15:20:01.129954,PC-123,Logoff
E22788,U124,2024-01-18 06:04:20.448178,PC-124,Logon
E22789,U124,2024-01-18 15:18:47.734005,PC-124,Logoff
E22811,U125,2024-01-18 07:20:54.899402,PC-125,Logon
E22812,U125,2024-01-18 14:59:59.328653,PC-125,Logoff
E22821,U126,2024-01-18 07:04:33.938988,PC-126,Logon
E22822,U126,2024-01-18 15:35:39.100135,PC-126,Logoff
E22844,U127,2024-01-18 07:39:11.958859,PC-127,Logon
E22845,U127,2024-01-18 15:41:45.037085,PC-127,Logoff
E22856,U128,2024-01-18 07:50:31.414173,PC-128,Logon
E22857,U128,2024-01-18 16:04:40.059808,PC-128,Logoff
E22875,U129,2024-01-18 07:35:02.782328,PC-129,Logon
E22876,U129,2024-01-18 15:50:33.397823,PC-129,Logoff
E22888,U130,2024-01-18 06:51:55.098785,PC-130,Logon
E22889,U130,2024-01-18 15:00:04.533818,PC-130,Logoff
E22898,U131,2024-01-18 06:01:31.070745,PC-131,Logon
E22899,U131,2024-01-18 13:04:56.008515,PC-131,Logoff
E22916,U132,2024-01-18 06:45:29.193561,PC-132,Logon
E22917,U132,2024-01-18 13:17:44.193341,PC-132,Logoff
E22929,U133,2024-01-18 05:23:00.000000,PC-133,Logon
E22930,U133,2024-01-18 13:22:20.668096,PC-133,Logoff
E22950,U134,2024-01-18 13:07:00.000000,PC-134,Logon
E22951,U134,2024-01-18 18:14:00.792749,PC-134,Logoff
E22961,U135,2024-01-18 13:29:00.000000,PC-135,Logon
E22962,U135,2024-01-18 20:10:57.173239,PC-135,Logoff
E22980,U136,2024-01-18 06:26:34.857840,PC-136,Logon
E22981,U136,2024-01-18 13:17:45.437301,PC-136,Logoff
E23003,U137,2024-01-18 07:23:16.426231,PC-137,Logon
E23004,U137,2024-01-18 15:22:02.875268,PC-137,Logoff
E23019,U138,2024-01-18 06:53:03.249621,PC-138,Logon
E23020,U138,2024-01-18 14:02:44.730223,PC-138,Logoff
E23030,U139,2024-01-18 06:23:05.420947,PC-139,Logon
E23031,U139,2024-01-18 14:11:45.563004,PC-139,Logoff
E23046,U140,2024-01-18 06:24:15.788373,PC-140,Logon
E23047,U140,2024-01-18 14:46:32.855120,PC-140,Logoff
E23062,U141,2024-01-18 06:36:33.324848,PC-141,Logon
E23063,U141,2024-01-18 13:03:48.202848,PC-141,Logoff
E23072,U142,2024-01-18 07:09:34.508733,PC-142,Logon
E23073,U142,2024-01-18 16:54:30.106522,PC-142,Logoff
E23094,U143,2024-01-18 17:23:00.000000,PC-143,Logon
E23095,U143,2024-01-19 00:56:32.091886,PC-143,Logoff
E23106,U144,2024-01-18 07:01:00.893516,PC-144,Logon
E23107,U144,2024-01-18 15:37:34.552660,PC-144,Logoff
E23119,U145,2024-01-18 07:02:13.701773,PC-145,Logon
E23120,U145,2024-01-18 16:57:30.231772,PC-145,Logoff
E23130,U146,2024-01-18 07:18:20.560880,PC-146,Logon
E23131,U146,2024-01-18 16:02:23.454548,PC-146,Logoff
E23143,U147,2024-01-18 07:39:35.534247,PC-147,Logon
E23144,U147,2024-01-18 16:36:38.499209,PC-147,Logoff
E23157,U148,2024-01-18 07:51:30.346629,PC-148,Logon
E23158,U148,2024-01-18 16:14:11.414869,PC-148,Logoff
E23179,U149,2024-01-18 07:10:41.232098,PC-149,Logon
E23180,U149,2024-01-18 12:34:37.136458,PC-149,Logoff
E23196,U150,2024-01-18 09:53:00.000000,PC-150,Logon
E23197,U150,2024-01-18 17:13:39.878385,PC-150,Logoff
E23204,U151,2024-01-18 07:37:46.072281,PC-151,Logon
E23205,U151,2024-01-18 15:11:22.239213,PC-151,Logoff
E23222,U152,2024-01-18 00:03:00.000000,PC-152,Logon
E23223,U152,2024-01-18 08:16:10.712883,PC-152,Logoff
E23231,U153,2024-01-18 20:44:00.000000,PC-153,Logon
E23232,U153,2024-01-19 05:41:37.099130,PC-153,Logoff
E23255,U154,2024-01-18 07:05:17.703903,PC-154,Logon
E23256,U154,2024-01-18 15:28:25.527449,PC-154,Logoff
E23268,U155,2024-01-18 16:46:00.000000,PC-155,Logon
E23269,U155,2024-01-18 23:34:57.699346,PC-155,Logoff
E23282,U156,2024-01-18 00:52:00.000000,PC-156,Logon
E23283,U156,2024-01-18 09:09:51.504624,PC-156,Logoff
E23304,U157,2024-01-18 06:58:11.530919,PC-157,Logon
E23305,U157,2024-01-18 14:55:59.866449,PC-157,Logoff
E23322,U158,2024-01-18 07:04:43.807568,PC-158,Logon
E23323,U158,2024-01-18 16:31:54.000047,PC-158,Logoff
E23342,U159,2024-01-18 09:08:00.000000,PC-159,Logon
E23343,U159,2024-01-18 16:03:50.281343,PC-159,Logoff
E23356,U160,2024-01-18 06:25:53.847314,PC-160,Logon
E23357,U160,2024-01-18 14:09:00.158684,PC-160,Logoff
E23374,U161,2024-01-18 07:55:29.183458,PC-161,Logon
E23375,U161,2024-01-18 13:50:51.407964,PC-161,Logoff
E23387,U162,2024-01-18 02:15:00.000000,PC-162,Logon
E23388,U162,2024-01-18 10:14:24.229489,PC-162,Logoff
E23409,U163,2024-01-18 07:41:02.342105,PC-163,Logon
E23410,U163,2024-01-18 15:33:52.943050,PC-163,Logoff
E23422,U164,2024-01-18 06:39:19.763922,PC-164,Logon
E23423,U164,2024-01-18 14:57:23.665859,PC-164,Logoff
E23440,U165,2024-01-18 07:31:53.047965,PC-165,Logon
E23441,U165,2024-01-18 14:36:02.417239,PC-165,Logoff
E23455,U166,2024-01-18 06:51:13.410340,PC-166,Logon
E23456,U166,2024-01-18 15:50:54.126164,PC-166,Logoff
E23469,U167,2024-01-18 18:32:00.000000,PC-167,Logon
E23470,U167,2024-01-19 02:59:23.291024,PC-167,Logoff
E23490,U168,2024-01-18 07:46:42.352443,PC-168,Logon
E23491,U168,2024-01-18 15:29:18.718706,PC-168,Logoff
E23514,U169,2024-01-18 20:14:00.000000,PC-169,Logon
E23515,U169,2024-01-19 04:09:02.057845,PC-169,Logoff
E23525,U170,2024-01-18 07:06:59.350000,PC-170,Logon
E23526,U170,2024-01-18 15:50:05.973445,PC-170,Logoff
E23547,U171,2024-01-18 07:44:06.487801,PC-171,Logon
E23548,U171,2024-01-18 16:30:48.189284,PC-171,Logoff
E23567,U172,2024-01-18 07:03:16.067067,PC-172,Logon
E23568,U172,2024-01-18 15:21:42.140572,PC-172,Logoff
E23575,U173,2024-01-18 22:13:00.000000,PC-173,Logon
E23576,U173,2024-01-19 06:40:07.274192,PC-173,Logoff
E23589,U174,2024-01-18 06:05:09.916612,PC-174,Logon
E23590,U174,2024-01-18 14:52:29.876302,PC-174,Logoff
E23603,U175,2024-01-18 07:49:31.731913,PC-175,Logon
E23604,U175,2024-01-18 17:08:43.932265,PC-175,Logoff
E23621,U176,2024-01-18 07:32:13.022924,PC-176,Logon
E23622,U176,2024-01-18 16:49:53.770251,PC-176,Logoff
E23638,U177,2024-01-18 07:30:57.783164,PC-177,Logon
E23639,U177,2024-01-18 15:08:45.361443,PC-177,Logoff
E23655,U178,2024-01-18 06:12:18.057609,PC-178,Logon
E23656,U178,2024-01-18 15:34:38.479158,PC-178,Logoff
E23665,U179,2024-01-18 07:51:47.967903,PC-179,Logon
E23666,U179,2024-01-18 17:40:50.148037,PC-179,Logoff
E23683,U180,2024-01-18 01:56:00.000000,PC-180,Logon
E23684,U180,2024-01-18 08:50:41.753576,PC-180,Logoff
E23707,U181,2024-01-18 06:07:49.240820,PC-181,Logon
E23708,U181,2024-01-18 15:33:42.302417,PC-181,Logoff
E23731,U182,2024-01-18 06:38:44.983601,PC-182,Logon
E23732,U182,2024-01-18 15:00:26.908546,PC-182,Logoff
E23754,U183,2024-01-18 07:48:20.967635,PC-183,Logon
E23755,U183,2024-01-18 14:47:07.635493,PC-183,Logoff
E23777,U184,2024-01-18 07:53:05.722289,PC-184,Logon
E23778,U184,2024-01-18 14:50:21.573693,PC-184,Logoff
E23795,U185,2024-01-18 07:26:17.343047,PC-185,Logon
E23796,U185,2024-01-18 13:47:36.328951,PC-185,Logoff
E23809,U186,2024-01-18 07:52:45.290048,PC-186,Logon
E23810,U186,2024-01-18 15:56:02.943775,PC-186,Logoff
E23825,U187,2024-01-18 06:57:16.505896,PC-187,Logon
E23826,U187,2024-01-18 16:01:47.811601,PC-187,Logoff
E23835,U188,2024-01-18 06:46:00.000000,PC-188,Logon
E23836,U188,2024-01-18 15:04:03.256978,PC-188,Logoff
E23850,U189,2024-01-18 06:50:24.200037,PC-189,Logon
E23851,U189,2024-01-18 13:45:20.221544,PC-189,Logoff
E23868,U190,2024-01-18 07:19:30.706405,PC-190,Logon
E23869,U190,2024-01-18 16:29:24.048099,PC-190,Logoff
E23881,U191,2024-01-18 07:47:52.084674,PC-191,Logon
E23882,U191,2024-01-18 15:19:35.265046,PC-191,Logoff
E23899,U192,2024-01-18 06:33:40.998188,PC-192,Logon
E23900,U192,2024-01-18 14:51:50.887694,PC-192,Logoff
E23911,U193,2024-01-18 07:07:58.835230,PC-193,Logon
E23912,U193,2024-01-18 15:13:16.335226,PC-193,Logoff
E23921,U194,2024-01-18 07:23:18.941748,PC-194,Logon
E23922,U194,2024-01-18 13:17:34.090930,PC-194,Logoff
E23940,U195,2024-01-18 07:30:20.934598,PC-195,Logon
E23941,U195,2024-01-18 15:43:32.620040,PC-195,Logoff
E23955,U196,2024-01-18 07:04:26.975607,PC-196,Logon
E23956,U196,2024-01-18 13:53:04.665763,PC-196,Logoff
E23979,U197,2024-01-18 06:10:36.954681,PC-197,Logon
E23980,U197,2024-01-18 13:38:00.898291,PC-197,Logoff
E23993,U198,2024-01-18 07:26:56.004991,PC-198,Logon
E23994,U198,2024-01-18 15:16:17.133424,PC-198,Logoff
E24012,U199,2024-01-18 07:15:12.650249,PC-199,Logon
E24013,U199,2024-01-18 16:02:45.783306,PC-199,Logoff
E24038,U100,2024-01-19 06:32:47.966498,PC-100,Logon
E24039,U100,2024-01-19 13:17:04.806014,PC-100,Logoff
E24060,U101,2024-01-19 16:57:00.000000,PC-101,Logon
E24061,U101,2024-01-20 02:29:37.708893,PC-101,Logoff
E24070,U102,2024-01-19 07:20:21.722191,PC-102,Logon
E24071,U102,2024-01-19 13:23:32.277965,PC-102,Logoff
E24085,U103,2024-01-19 07:30:08.852916,PC-103,Logon
E24086,U103,2024-01-19 15:03:38.322246,PC-103,Logoff
E24099,U104,2024-01-19 07:32:29.270912,PC-104,Logon
E24100,U104,2024-01-19 14:38:41.575447,PC-104,Logoff
E24116,U105,2024-01-19 06:48:13.460123,PC-105,Logon
E24117,U105,2024-01-19 14:26:47.100709,PC-105,Logoff
E24142,U106,2024-01-19 06:55:44.199999,PC-106,Logon
E24143,U106,2024-01-19 17:09:17.472524,PC-106,Logoff
E24169,U107,2024-01-19 03:51:00.000000,PC-107,Logon
E24170,U107,2024-01-19 11:18:42.551953,PC-107,Logoff
E24179,U108,2024-01-19 07:26:30.742484,PC-108,Logon
E24180,U108,2024-01-19 14:18:06.289580,PC-108,Logoff
E24187,U109,2024-01-19 06:19:22.647998,PC-109,Logon
E24188,U109,2024-01-19 14:23:28.549180,PC-109,Logoff
E24201,U110,2024-01-19 06:24:30.834203,PC-110,Logon
E24202,U110,2024-01-19 14:46:04.894229,PC-110,Logoff
E24225,U111,2024-01-19 04:26:00.000000,PC-111,Logon
E24226,U111,2024-01-19 14:41:43.485715,PC-111,Logoff
E24242,U112,2024-01-19 03:24:00.000000,PC-112,Logon
E24243,U112,2024-01-19 12:30:23.770772,PC-112,Logoff
E24249,U113,2024-01-19 07:50:24.759276,PC-113,Logon
E24250,U113,2024-01-19 15:48:39.735965,PC-113,Logoff
E24268,U114,2024-01-19 07:58:04.063133,PC-114,Logon
E24269,U114,2024-01-19 17:31:44.303212,PC-114,Logoff
E24290,U115,2024-01-19 07:55:13.840159,PC-115,Logon
E24291,U115,2024-01-19 17:39:39.722652,PC-115,Logoff
E24303,U116,2024-01-19 07:32:22.488330,PC-116,Logon
E24304,U116,2024-01-19 17:17:42.622687,PC-116,Logoff
E24319,U117,2024-01-19 07:44:15.676385,PC-117,Logon
E24320,U117,2024-01-19 17:17:23.949981,PC-117,Logoff
E24328,U118,2024-01-19 07:50:53.468196,PC-118,Logon
E24329,U118,2024-01-19 16:18:12.455253,PC-118,Logoff
E24343,U119,2024-01-19 07:35:33.461736,PC-119,Logon
E24344,U119,2024-01-19 15:08:25.612373,PC-119,Logoff
E24361,U120,2024-01-19 07:04:35.622672,PC-120,Logon
E24362,U120,2024-01-19 15:10:25.513218,PC-120,Logoff
E24379,U121,2024-01-19 06:12:26.929560,PC-121,Logon
E24380,U121,2024-01-19 13:43:23.111573,PC-121,Logoff
E24398,U122,2024-01-19 07:07:33.052828,PC-122,Logon
E24399,U122,2024-01-19 13:10:19.867898,PC-122,Logoff
E24413,U123,2024-01-19 02:38:00.000000,PC-123,Logon
E24414,U123,2024-01-19 08:35:38.752300,PC-123,Logoff
E24432,U124,2024-01-19 07:18:26.351175,PC-124,Logon
E24433,U124,2024-01-19 14:37:43.229691,PC-124,Logoff
E24454,U125,2024-01-19 07:38:42.096357,PC-125,Logon
E24455,U125,2024-01-19 15:32:59.380605,PC-125,Logoff
E24464,U126,2024-01-19 22:39:00.000000,PC-126,Logon
E24465,U126,2024-01-20 06:06:52.256226,PC-126,Logoff
E24485,U127,2024-01-19 06:42:07.630838,PC-127,Logon
E24486,U127,2024-01-19 13:04:05.873432,PC-127,Logoff
E24496,U128,2024-01-19 06:58:39.822151,PC-128,Logon
E24497,U128,2024-01-19 12:58:29.233615,PC-128,Logoff
E24511,U129,2024-01-19 06:04:13.013571,PC-129,Logon
E24512,U129,2024-01-19 13:14:35.987340,PC-129,Logoff
E24524,U130,2024-01-19 06:09:56.796883,PC-130,Logon
E24525,U130,2024-01-19 12:31:22.785770,PC-130,Logoff
E24541,U131,2024-01-19 06:00:39.110861,PC-131,Logon
E24542,U131,2024-01-19 13:13:56.536321,PC-131,Logoff
E24551,U132,2024-01-19 07:20:35.806207,PC-132,Logon
E24552,U132,2024-01-19 15:23:41.714488,PC-132,Logoff
E24562,U133,2024-01-19 14:44:00.000000,PC-133,Logon
E24563,U133,2024-01-19 23:04:51.800027,PC-133,Logoff
E24585,U134,2024-01-19 08:36:00.000000,PC-134,Logon
E24586,U134,2024-01-19 17:35:53.252940,PC-134,Logoff
E24605,U135,2024-01-19 01:24:00.000000,PC-135,Logon
E24606,U135,2024-01-19 08:48:14.524543,PC-135,Logoff
E24626,U136,2024-01-19 18:04:00.000000,PC-136,Logon
E24627,U136,2024-01-20 01:11:42.782557,PC-136,Logoff
E24636,U137,2024-01-19 16:31:00.000000,PC-137,Logon
E24637,U137,2024-01-20 02:21:13.529407,PC-137,Logoff
E24655,U138,2024-01-19 07:57:30.543535,PC-138,Logon
E24656,U138,2024-01-19 16:04:13.216323,PC-138,Logoff
E24672,U139,2024-01-19 07:16:20.392768,PC-139,Logon
E24673,U139,2024-01-19 15:32:02.718773,PC-139,Logoff
E24693,U140,2024-01-19 07:06:56.893349,PC-140,Logon
E24694,U140,2024-01-19 16:22:52.611520,PC-140,Logoff
E24711,U141,2024-01-19 06:04:34.785048,PC-141,Logon
E24712,U141,2024-01-19 13:23:31.001231,PC-141,Logoff
E24738,U142,2024-01-19 06:50:19.893893,PC-142,Logon
E24739,U142,2024-01-19 13:37:20.196386,PC-142,Logoff
E24761,U143,2024-01-19 11:06:00.000000,PC-143,Logon
E24762,U143,2024-01-19 19:07:35.069192,PC-143,Logoff
E24773,U144,2024-01-19 06:36:46.427772,PC-144,Logon
E24774,U144,2024-01-19 15:56:26.561038,PC-144,Logoff
E24797,U145,2024-01-19 07:03:33.280395,PC-145,Logon
E24798,U145,2024-01-19 14:28:09.225701,PC-145,Logoff
E24809,U146,2024-01-19 07:35:08.999330,PC-146,Logon
E24810,U146,2024-01-19 16:34:30.773994,PC-146,Logoff
E24823,U147,2024-01-19 07:20:04.066923,PC-147,Logon
E24824,U147,2024-01-19 15:26:22.890981,PC-147,Logoff
E24842,U148,2024-01-19 07:17:42.965588,PC-148,Logon
E24843,U148,2024-01-19 15:11:11.980157,PC-148,Logoff
E24854,U149,2024-01-19 06:51:04.695994,PC-149,Logon
E24855,U149,2024-01-19 15:23:32.030368,PC-149,Logoff
E24861,U150,2024-01-19 07:20:00.000000,PC-150,Logon
E24862,U150,2024-01-19 15:24:38.419676,PC-150,Logoff
E24871,U151,2024-01-19 06:15:43.259286,PC-151,Logon
E24872,U151,2024-01-19 13:31:46.862605,PC-151,Logoff
