id,user,date,pc,filename,activity,to_removable_media
E23549,U189,2024-01-18 12:09:40.469591,PC-189,several.mov,File Open,False
E23571,U190,2024-01-18 07:30:43.755908,PC-190,allow.bmp,File Open,False
E23572,U190,2024-01-18 10:19:43.755908,PC-190,speak.txt,File Open,False
E23586,U191,2024-01-18 08:44:21.623943,PC-191,above.xlsx,File Open,False
E23587,U191,2024-01-18 10:52:21.623943,PC-191,rest.mp3,File Open,False
E23588,U191,2024-01-18 08:33:21.623943,PC-191,news.jpg,File Open,False
E23589,U191,2024-01-18 07:11:21.623943,PC-191,skill.pdf,File Open,False
E23590,U191,2024-01-18 11:53:21.623943,PC-191,up.pptx,File Open,False
E23610,U192,2024-01-18 12:56:31.892789,PC-192,opportunity.txt,File Open,False
E23611,U192,2024-01-18 06:52:31.892789,PC-192,art.mp3,File Open,False
E23612,U192,2024-01-18 08:19:31.892789,PC-192,seat.avi,File Open,False
E23631,U193,2024-01-18 12:03:56.545927,PC-193,clear.mov,File Open,False
E23632,U193,2024-01-18 13:42:56.545927,PC-193,the.webm,File Open,False
E23633,U193,2024-01-18 10:03:56.545927,PC-193,lawyer.avi,File Open,False
E23634,U193,2024-01-18 12:25:56.545927,PC-193,build.png,File Open,False
E23654,U194,2024-01-18 07:42:53.264636,PC-194,billion.mov,File Open,False
E23655,U194,2024-01-18 10:02:53.264636,PC-194,minute.json,File Open,False
E23656,U194,2024-01-18 11:31:53.264636,PC-194,wife.flac,File Open,False
E23657,U194,2024-01-18 11:48:53.264636,PC-194,whether.odp,File Open,False
E23672,U195,2024-01-18 08:57:21.402244,PC-195,design.numbers,File Open,False
E23673,U195,2024-01-18 06:50:21.402244,PC-195,green.html,File Open,False
E23674,U195,2024-01-18 11:11:21.402244,PC-195,sit.flac,File Open,False
E23687,U196,2024-01-18 13:30:13.290654,PC-196,house.css,File Open,False
E23688,U196,2024-01-18 12:29:13.290654,PC-196,account.json,File Open,False
E23689,U196,2024-01-18 13:00:13.290654,PC-196,fast.js,File Open,False
E23690,U196,2024-01-18 10:20:13.290654,PC-196,close.flac,File Open,False
E23723,U198,2024-01-18 10:05:19.771310,PC-198,chance.csv,File Open,False
E23724,U198,2024-01-18 12:33:19.771310,PC-198,economic.csv,File Open,False
E23745,U199,2024-01-18 13:58:27.253009,PC-199,public.mp3,File Open,False
E23767,U100,2024-01-19 08:41:30.136929,PC-100,really.csv,File Open,False
E23783,U101,2024-01-19 12:50:00.000000,PC-101,network.flac,File Open,False
E23784,U101,2024-01-19 11:18:00.000000,PC-101,thousand.doc,File Open,False
E23785,U101,2024-01-19 08:33:00.000000,PC-101,surface.mp4,File Open,False
E23786,U101,2024-01-19 09:53:00.000000,PC-101,administration.tiff,File Open,False
E23810,U103,2024-01-19 12:55:31.929807,PC-103,yard.txt,File Open,False
E23811,U103,2024-01-19 12:46:31.929807,PC-103,certain.flac,File Open,False
E23812,U103,2024-01-19 10:32:31.929807,PC-103,traditional.pages,File Open,False
E23813,U103,2024-01-19 11:46:31.929807,PC-103,piece.mp3,File Open,False
E23814,U103,2024-01-19 07:24:31.929807,PC-103,they.mp3,File Open,False
E23823,U104,2024-01-19 06:51:54.251728,PC-104,important.doc,File Open,False
E23824,U104,2024-01-19 07:44:54.251728,PC-104,field.numbers,File Open,False
E23825,U104,2024-01-19 12:00:54.251728,PC-104,when.bmp,File Open,False
E23826,U104,2024-01-19 07:11:54.251728,PC-104,commercial.bmp,File Open,False
E23849,U105,2024-01-19 11:41:36.260563,PC-105,better.bmp,File Open,False
E23850,U105,2024-01-19 08:52:36.260563,PC-105,bit.webm,File Open,False
E23851,U105,2024-01-19 10:05:36.260563,PC-105,provide.mp3,File Open,False
E23852,U105,2024-01-19 09:49:36.260563,PC-105,skin.docx,File Open,False
E23870,U106,2024-01-19 11:31:03.166463,PC-106,report.csv,File Open,False
E23871,U106,2024-01-19 07:33:03.166463,PC-106,between.pages,File Open,False
E23872,U106,2024-01-19 08:28:03.166463,PC-106,two.mp3,File Open,False
E23906,U108,2024-01-19 08:07:48.428149,PC-108,suggest.json,File Open,False
E23916,U109,2024-01-19 09:47:55.666084,PC-109,money.bmp,File Open,False
E23924,U110,2024-01-19 12:44:14.801746,PC-110,teach.html,File Open,False
E23925,U110,2024-01-19 06:33:14.801746,PC-110,hold.gif,File Open,False
E23926,U110,2024-01-19 07:11:14.801746,PC-110,may.txt,File Open,False
E23927,U110,2024-01-19 10:17:14.801746,PC-110,film.gif,File Open,False
E23940,U111,2024-01-20 05:14:00.000000,PC-111,line.wav,File Open,False
E23941,U111,2024-01-20 04:15:00.000000,PC-111,identify.mov,File Open,False
E23963,U112,2024-01-19 10:46:00.000000,PC-112,challenge.jpeg,File Open,False
E23964,U112,2024-01-19 08:05:00.000000,PC-112,heart.mp3,File Open,False
E23965,U112,2024-01-19 10:43:00.000000,PC-112,fall.json,File Open,False
E23966,U112,2024-01-19 09:54:00.000000,PC-112,feeling.txt,File Open,False
E23967,U112,2024-01-19 07:27:00.000000,PC-112,usually.mp4,File Open,False
E23990,U113,2024-01-19 13:46:30.803110,PC-113,run.bmp,File Open,False
E23991,U113,2024-01-19 13:53:30.803110,PC-113,adult.wav,File Open,False
E23992,U113,2024-01-19 08:50:30.803110,PC-113,matter.avi,File Open,False
E23993,U113,2024-01-19 09:41:30.803110,PC-113,what.pages,File Open,False
E24016,U114,2024-01-19 13:21:54.145533,PC-114,similar.html,File Open,False
E24017,U114,2024-01-19 08:32:54.145533,PC-114,forget.jpeg,File Open,False
E24018,U114,2024-01-19 13:49:54.145533,PC-114,movie.html,File Open,False
E24019,U114,2024-01-19 08:44:54.145533,PC-114,scientist.mov,File Open,False
E24020,U114,2024-01-19 11:59:54.145533,PC-114,allow.txt,File Open,False
E24029,U115,2024-01-19 09:18:54.233291,PC-115,another.flac,File Open,False
E24030,U115,2024-01-19 11:01:54.233291,PC-115,save.tiff,File Open,False
E24031,U115,2024-01-19 08:54:54.233291,PC-115,find.txt,File Open,False
E24032,U115,2024-01-19 13:01:54.233291,PC-115,camera.png,File Open,False
E24048,U116,2024-01-19 09:50:38.275460,PC-116,play.odt,File Open,False
E24070,U117,2024-01-19 09:30:59.981126,PC-117,line.jpeg,File Open,False
E24094,U119,2024-01-19 13:42:13.306091,PC-119,make.js,File Open,False
E24095,U119,2024-01-19 11:06:13.306091,PC-119,consumer.mp4,File Open,False
E24096,U119,2024-01-19 12:12:13.306091,PC-119,guy.js,File Open,False
E24097,U119,2024-01-19 13:43:13.306091,PC-119,research.avi,File Open,False
E24116,U120,2024-01-19 10:10:57.114906,PC-120,because.jpeg,File Open,False
E24117,U120,2024-01-19 11:00:57.114906,PC-120,baby.flac,File Open,False
E24118,U120,2024-01-19 09:27:57.114906,PC-120,there.js,File Open,False
E24119,U120,2024-01-19 09:45:57.114906,PC-120,involve.wav,File Open,False
E24120,U120,2024-01-19 09:02:57.114906,PC-120,necessary.wav,File Open,False
E24160,U122,2024-01-19 21:55:00.000000,PC-122,concern.mp3,File Open,False
E24161,U122,2024-01-19 20:29:00.000000,PC-122,activity.docx,File Open,False
E24162,U122,2024-01-19 22:13:00.000000,PC-122,environment.doc,File Open,False
E24163,U122,2024-01-19 20:35:00.000000,PC-122,experience.txt,File Open,False
E24202,U124,2024-01-19 07:18:56.036656,PC-124,Democrat.webm,File Open,False
E24203,U124,2024-01-19 08:06:56.036656,PC-124,majority.xls,File Open,False
E24204,U124,2024-01-19 07:53:56.036656,PC-124,article.mov,File Open,False
E24205,U124,2024-01-19 07:24:56.036656,PC-124,such.webm,File Open,False
E24206,U124,2024-01-19 08:04:56.036656,PC-124,usually.wav,File Open,False
E24216,U125,2024-01-19 10:36:41.924247,PC-125,administration.avi,File Open,False
E24256,U127,2024-01-19 09:20:31.560887,PC-127,sound.mov,File Open,False
E24257,U127,2024-01-19 10:20:31.560887,PC-127,security.flac,File Open,False
E24258,U127,2024-01-19 13:19:31.560887,PC-127,major.odt,File Open,False
E24275,U128,2024-01-19 07:10:20.054734,PC-128,artist.js,File Open,False
E24292,U129,2024-01-19 13:58:02.663356,PC-129,author.mp3,File Open,False
E24293,U129,2024-01-19 08:57:02.663356,PC-129,movie.json,File Open,False
E24294,U129,2024-01-19 08:46:02.663356,PC-129,high.flac,File Open,False
E24295,U129,2024-01-19 12:01:02.663356,PC-129,part.jpeg,File Open,False
E24317,U130,2024-01-19 06:22:23.297234,PC-130,still.jpg,File Open,False
E24318,U130,2024-01-19 12:29:23.297234,PC-130,among.jpeg,File Open,False
E24319,U130,2024-01-19 12:04:23.297234,PC-130,yeah.html,File Open,False
E24332,U131,2024-01-19 08:04:16.597137,PC-131,husband.mp3,File Open,False
E24340,U132,2024-01-19 06:39:18.756900,PC-132,room.json,File Open,False
E24341,U132,2024-01-19 09:40:18.756900,PC-132,current.mp3,File Open,False
E24342,U132,2024-01-19 11:22:18.756900,PC-132,industry.odp,File Open,False
E24343,U132,2024-01-19 12:31:18.756900,PC-132,decade.gif,File Open,False
E24344,U132,2024-01-19 08:01:18.756900,PC-132,town.webm,File Open,False
E24365,U133,2024-01-19 17:02:00.000000,PC-133,also.webm,File Open,False
E24366,U133,2024-01-19 16:54:00.000000,PC-133,tend.bmp,File Open,False
E24367,U133,2024-01-19 16:28:00.000000,PC-133,discuss.numbers,File Open,False
E24381,U134,2024-01-19 21:01:00.000000,PC-134,body.pptx,File Open,False
E24382,U134,2024-01-19 16:34:00.000000,PC-134,wish.avi,File Open,False
E24402,U135,2024-01-19 11:29:00.000000,PC-135,heart.flac,File Open,False
E24414,U136,2024-01-19 10:24:27.646480,PC-136,meet.json,File Open,False
E24415,U136,2024-01-19 13:40:27.646480,PC-136,home.tiff,File Open,False
E24416,U136,2024-01-19 13:54:27.646480,PC-136,forward.flac,File Open,False
E24424,U137,2024-01-19 12:25:12.831049,PC-137,avoid.odp,File Open,False
E24425,U137,2024-01-19 09:24:12.831049,PC-137,garden.css,File Open,False
E24426,U137,2024-01-19 11:12:12.831049,PC-137,them.numbers,File Open,False
E24427,U137,2024-01-19 07:40:12.831049,PC-137,major.pptx,File Open,False
E24428,U137,2024-01-19 06:18:12.831049,PC-137,front.odt,File Open,False
E24439,U138,2024-01-19 13:17:48.231356,PC-138,budget.jpeg,File Open,False
E24440,U138,2024-01-19 08:18:48.231356,PC-138,need.tiff,File Open,False
E24441,U138,2024-01-19 10:22:48.231356,PC-138,travel.mp3,File Open,False
E24442,U138,2024-01-19 12:25:48.231356,PC-138,various.mov,File Open,False
E24463,U139,2024-01-19 12:52:53.682499,PC-139,ever.key,File Open,False
E24464,U139,2024-01-19 10:20:53.682499,PC-139,history.mp3,File Open,False
E24484,U140,2024-01-19 10:11:30.055068,PC-140,fire.css,File Open,False
E24485,U140,2024-01-19 11:50:30.055068,PC-140,manage.bmp,File Open,False
E24486,U140,2024-01-19 11:54:30.055068,PC-140,rather.wav,File Open,False
E24487,U140,2024-01-19 06:33:30.055068,PC-140,citizen.mp3,File Open,False
E24488,U140,2024-01-19 10:16:30.055068,PC-140,space.wav,File Open,False
E24505,U141,2024-01-19 08:40:36.931879,PC-141,score.xlsx,File Open,False
E24506,U141,2024-01-19 11:52:36.931879,PC-141,rock.key,File Open,False
E24526,U142,2024-01-19 11:55:06.431730,PC-142,meeting.mov,File Open,False
E24543,U143,2024-01-19 18:55:00.000000,PC-143,large.wav,File Open,False
E24544,U143,2024-01-19 21:15:00.000000,PC-143,there.html,File Open,False
E24545,U143,2024-01-19 20:30:00.000000,PC-143,while.css,File Open,False
E24546,U143,2024-01-19 23:00:00.000000,PC-143,guess.json,File Open,False
E24571,U145,2024-01-19 07:43:10.162928,PC-145,something.wav,File Open,False
E24572,U145,2024-01-19 08:30:10.162928,PC-145,season.js,File Open,False
E24573,U145,2024-01-19 10:45:10.162928,PC-145,task.csv,File Open,False
E24574,U145,2024-01-19 08:21:10.162928,PC-145,marriage.flac,File Open,False
E24593,U146,2024-01-19 13:47:00.652500,PC-146,industry.xls,File Open,False
E24594,U146,2024-01-19 11:32:00.652500,PC-146,describe.html,File Open,False
E24595,U146,2024-01-19 09:44:00.652500,PC-146,property.pdf,File Open,False
E24596,U146,2024-01-19 13:50:00.652500,PC-146,there.mp4,File Open,False
E24615,U148,2024-01-19 10:33:27.541137,PC-148,pay.flac,File Open,False
E24616,U148,2024-01-19 13:01:27.541137,PC-148,probably.xls,File Open,False
E24617,U148,2024-01-19 09:15:27.541137,PC-148,toward.json,File Open,False
E24618,U148,2024-01-19 07:39:27.541137,PC-148,interesting.bmp,File Open,False
E24637,U149,2024-01-19 12:25:12.861466,PC-149,leave.txt,File Open,False
E24638,U149,2024-01-19 06:25:12.861466,PC-149,dream.txt,File Open,False
E24639,U149,2024-01-19 11:50:12.861466,PC-149,individual.bmp,File Open,False
E24650,U150,2024-01-19 06:09:00.000000,PC-150,what.ppt,File Open,False
E24651,U150,2024-01-19 01:19:00.000000,PC-150,keep.png,File Open,False
E24679,U152,2024-01-19 08:00:00.000000,PC-152,own.webm,File Open,False
E24680,U152,2024-01-19 08:21:00.000000,PC-152,already.webm,File Open,False
E24681,U152,2024-01-19 05:27:00.000000,PC-152,bad.mp3,File Open,False
E24682,U152,2024-01-19 06:58:00.000000,PC-152,job.mov,File Open,False
E24703,U153,2024-01-19 03:03:00.000000,PC-153,nice.wav,File Open,False
E24704,U153,2024-01-19 04:31:00.000000,PC-153,man.mp3,File Open,False
E24705,U153,2024-01-19 03:45:00.000000,PC-153,provide.mp3,File Open,False
E24747,U156,2024-01-19 09:03:27.366763,PC-156,American.txt,File Open,False
E24748,U156,2024-01-19 11:20:27.366763,PC-156,garden.flac,File Open,False
E24749,U156,2024-01-19 10:01:27.366763,PC-156,environmental.png,File Open,False
E24764,U157,2024-01-19 07:41:26.240499,PC-157,responsibility.pdf,File Open,False
E24765,U157,2024-01-19 12:34:26.240499,PC-157,choice.mp3,File Open,False
E24783,U158,2024-01-19 11:15:24.470918,PC-158,under.flac,File Open,False
E24784,U158,2024-01-19 11:18:24.470918,PC-158,sort.wav,File Open,False
E24801,U159,2024-01-19 08:49:22.858801,PC-159,blood.xlsx,File Open,False
E24802,U159,2024-01-19 11:48:22.858801,PC-159,throughout.mp3,File Open,False
E24813,U160,2024-01-19 12:01:41.318742,PC-160,enjoy.doc,File Open,False
E24834,U162,2024-01-19 16:16:00.000000,PC-162,break.json,File Open,False
E24835,U162,2024-01-19 18:42:00.000000,PC-162,show.xlsx,File Open,False
E24836,U162,2024-01-19 17:11:00.000000,PC-162,else.jpeg,File Open,False
E24837,U162,2024-01-19 19:47:00.000000,PC-162,dinner.flac,File Open,False
E24860,U163,2024-01-19 10:56:17.550827,PC-163,understand.js,File Open,False
E24869,U164,2024-01-19 07:51:24.236461,PC-164,amount.pptx,File Open,False
E24870,U164,2024-01-19 13:23:24.236461,PC-164,long.png,File Open,False
E24871,U164,2024-01-19 11:12:24.236461,PC-164,lose.jpeg,File Open,False
E24893,U165,2024-01-19 09:09:07.708273,PC-165,task.wav,File Open,False
E24894,U165,2024-01-19 09:49:07.708273,PC-165,game.html,File Open,False
E24895,U165,2024-01-19 07:21:07.708273,PC-165,mouth.mp4,File Open,False
E24903,U166,2024-01-19 12:40:50.047167,PC-166,large.csv,File Open,False
E24921,U167,2024-01-19 16:50:00.000000,PC-167,amount.odp,File Open,False
E24922,U167,2024-01-19 16:51:00.000000,PC-167,finally.mp4,File Open,False
E24923,U167,2024-01-19 14:59:00.000000,PC-167,continue.avi,File Open,False
E24924,U167,2024-01-19 17:44:00.000000,PC-167,parent.flac,File Open,False
E24925,U167,2024-01-19 18:51:00.000000,PC-167,manager.json,File Open,False
E24947,U168,2024-01-19 08:25:11.851641,PC-168,day.flac,File Open,False
E24957,U169,2024-01-20 03:30:00.000000,PC-169,character.wav,File Open,False
E24958,U169,2024-01-19 22:44:00.000000,PC-169,expect.flac,File Open,False
E24959,U169,2024-01-19 23:17:00.000000,PC-169,I.ods,File Open,False
E24960,U169,2024-01-20 00:40:00.000000,PC-169,never.avi,File Open,False
E24961,U169,2024-01-20 02:37:00.000000,PC-169,officer.key,File Open,False
E24975,U170,2024-01-19 08:03:29.670494,PC-170,best.mp3,File Open,False
E24976,U170,2024-01-19 09:29:29.670494,PC-170,hotel.webm,File Open,False
E24990,U171,2024-01-19 11:56:35.006313,PC-171,player.doc,File Open,False
E25008,U172,2024-01-19 12:06:23.227442,PC-172,draw.mp4,File Open,False
E25009,U172,2024-01-19 12:26:23.227442,PC-172,month.pages,File Open,False
E25010,U172,2024-01-19 12:58:23.227442,PC-172,card.pdf,File Open,False
E25011,U172,2024-01-19 11:43:23.227442,PC-172,main.mp3,File Open,False
E25012,U172,2024-01-19 12:12:23.227442,PC-172,expect.jpg,File Open,False
E25025,U173,2024-01-19 19:08:00.000000,PC-173,positive.mp3,File Open,False
E25026,U173,2024-01-19 15:55:00.000000,PC-173,interest.flac,File Open,False
E25027,U173,2024-01-19 16:02:00.000000,PC-173,law.webm,File Open,False
E25046,U174,2024-01-19 13:09:12.601751,PC-174,red.ppt,File Open,False
E25047,U174,2024-01-19 07:50:12.601751,PC-174,adult.jpg,File Open,False
E25048,U174,2024-01-19 07:50:12.601751,PC-174,sometimes.json,File Open,False
E25049,U174,2024-01-19 11:42:12.601751,PC-174,time.numbers,File Open,False
E25050,U174,2024-01-19 08:51:12.601751,PC-174,two.pptx,File Open,False
E25060,U175,2024-01-19 09:27:53.091148,PC-175,television.xls,File Open,False
E25061,U175,2024-01-19 09:44:53.091148,PC-175,magazine.mp4,File Open,False
E25062,U175,2024-01-19 07:48:53.091148,PC-175,star.csv,File Open,False
E25063,U175,2024-01-19 08:50:53.091148,PC-175,sing.pptx,File Open,False
E25064,U175,2024-01-19 12:56:53.091148,PC-175,all.flac,File Open,False
E25102,U177,2024-01-19 10:36:09.530407,PC-177,five.mov,File Open,False
E25103,U177,2024-01-19 12:01:09.530407,PC-177,dream.mp3,File Open,False
E25104,U177,2024-01-19 09:16:09.530407,PC-177,research.xlsx,File Open,False
E25105,U177,2024-01-19 08:58:09.530407,PC-177,enter.css,File Open,False
E25124,U178,2024-01-19 10:02:01.671183,PC-178,stage.png,File Open,False
E25125,U178,2024-01-19 09:57:01.671183,PC-178,their.mov,File Open,False
E25140,U179,2024-01-19 08:25:46.935336,PC-179,chair.jpeg,File Open,False
E25141,U179,2024-01-19 13:41:46.935336,PC-179,respond.avi,File Open,False
E25142,U179,2024-01-19 09:12:46.935336,PC-179,stand.jpeg,File Open,False
E25143,U179,2024-01-19 12:24:46.935336,PC-179,claim.png,File Open,False
E25158,U180,2024-01-19 14:06:00.000000,PC-180,fast.tiff,File Open,False
E25159,U180,2024-01-19 17:02:00.000000,PC-180,PM.png,File Open,False
E25219,U184,2024-01-19 12:01:12.919644,PC-184,design.png,File Open,False
E25220,U184,2024-01-19 12:35:12.919644,PC-184,lose.jpeg,File Open,False
E25221,U184,2024-01-19 06:42:12.919644,PC-184,decade.flac,File Open,False
E25222,U184,2024-01-19 11:32:12.919644,PC-184,why.json,File Open,False
E25235,U185,2024-01-19 08:51:32.415107,PC-185,discuss.xls,File Open,False
E25236,U185,2024-01-19 13:55:32.415107,PC-185,then.bmp,File Open,False
E25251,U186,2024-01-19 12:42:35.515083,PC-186,among.xlsx,File Open,False
E25252,U186,2024-01-19 08:57:35.515083,PC-186,bag.wav,File Open,False
E25253,U186,2024-01-19 08:50:35.515083,PC-186,study.numbers,File Open,False
E25254,U186,2024-01-19 14:23:35.515083,PC-186,inside.csv,File Open,False
E25274,U187,2024-01-19 11:09:12.607202,PC-187,often.flac,File Open,False
E25275,U187,2024-01-19 10:55:12.607202,PC-187,air.json,File Open,False
E25276,U187,2024-01-19 12:42:12.607202,PC-187,perhaps.js,File Open,False
E25277,U187,2024-01-19 13:31:12.607202,PC-187,news.gif,File Open,False
E25296,U188,2024-01-19 02:26:00.000000,PC-188,whatever.wav,File Open,False
E25297,U188,2024-01-19 05:10:00.000000,PC-188,believe.bmp,File Open,False
E25318,U189,2024-01-19 08:14:19.958476,PC-189,crime.wav,File Open,False
E25319,U189,2024-01-19 14:07:19.958476,PC-189,film.bmp,File Open,False
E25320,U189,2024-01-19 13:31:19.958476,PC-189,piece.jpeg,File Open,False
E25321,U189,2024-01-19 10:59:19.958476,PC-189,like.txt,File Open,False
E25343,U190,2024-01-19 12:11:29.202671,PC-190,scientist.webm,File Open,False
E25344,U190,2024-01-19 07:20:29.202671,PC-190,lot.key,File Open,False
E25345,U190,2024-01-19 07:12:29.202671,PC-190,free.json,File Open,False
E25346,U190,2024-01-19 12:00:29.202671,PC-190,part.csv,File Open,False
E25369,U191,2024-01-19 10:08:41.467105,PC-191,hope.odp,File Open,False
E25370,U191,2024-01-19 08:24:41.467105,PC-191,throw.avi,File Open,False
E25371,U191,2024-01-19 08:13:41.467105,PC-191,specific.ods,File Open,False
E25372,U191,2024-01-19 08:10:41.467105,PC-191,floor.json,File Open,False
E25404,U193,2024-01-19 12:31:55.365317,PC-193,each.txt,File Open,False
E25405,U193,2024-01-19 08:23:55.365317,PC-193,detail.mp3,File Open,False
E25406,U193,2024-01-19 07:25:55.365317,PC-193,truth.avi,File Open,False
E25407,U193,2024-01-19 08:14:55.365317,PC-193,else.mp4,File Open,False
E25408,U193,2024-01-19 07:14:55.365317,PC-193,president.jpg,File Open,False
E25417,U194,2024-01-19 10:28:41.552967,PC-194,old.css,File Open,False
E25425,U195,2024-01-19 08:21:11.513952,PC-195,return.css,File Open,False
E25426,U195,2024-01-19 07:26:11.513952,PC-195,local.webm,File Open,False
E25427,U195,2024-01-19 09:07:11.513952,PC-195,per.flac,File Open,False
E25435,U196,2024-01-19 07:54:44.447223,PC-196,stuff.webm,File Open,False
E25486,U199,2024-01-19 06:28:08.469392,PC-199,group.gif,File Open,False
E25487,U199,2024-01-19 07:34:08.469392,PC-199,various.json,File Open,False
E25488,U199,2024-01-19 09:16:08.469392,PC-199,special.mp4,File Open,False
E25501,U100,2024-01-21 10:51:01.736295,PC-100,up.csv,File Open,False
E25509,U101,2024-01-21 21:20:00.000000,PC-101,finally.webm,File Open,False
E25510,U101,2024-01-21 22:27:00.000000,PC-101,later.flac,File Open,False
E25522,U102,2024-01-21 14:00:27.681644,PC-102,cut.gif,File Open,False
E25523,U102,2024-01-21 11:09:27.681644,PC-102,for.mp3,File Open,False
E25542,U103,2024-01-21 13:28:35.042746,PC-103,method.html,File Open,False
E25543,U103,2024-01-21 13:00:35.042746,PC-103,image.flac,File Open,False
E25544,U103,2024-01-21 09:27:35.042746,PC-103,her.flac,File Open,False
E25565,U104,2024-01-21 10:31:26.123160,PC-104,performance.xls,File Open,False
E25575,U105,2024-01-21 08:58:40.532367,PC-105,expert.pptx,File Open,False
E25576,U105,2024-01-21 06:47:40.532367,PC-105,production.flac,File Open,False
E25577,U105,2024-01-21 06:50:40.532367,PC-105,whether.js,File Open,False
E25597,U106,2024-01-21 10:25:33.461385,PC-106,soldier.mov,File Open,False
E25598,U106,2024-01-21 11:56:33.461385,PC-106,writer.html,File Open,False
E25599,U106,2024-01-21 08:27:33.461385,PC-106,light.docx,File Open,False
E25624,U108,2024-01-21 06:54:06.813242,PC-108,box.avi,File Open,False
E25633,U109,2024-01-21 11:31:15.192449,PC-109,heavy.key,File Open,False
E25634,U109,2024-01-21 09:41:15.192449,PC-109,yard.js,File Open,False
E25635,U109,2024-01-21 12:42:15.192449,PC-109,sing.flac,File Open,False
E25653,U111,2024-01-22 00:19:00.000000,PC-111,experience.pages,File Open,False
E25654,U111,2024-01-21 20:15:00.000000,PC-111,box.gif,File Open,False
E25655,U111,2024-01-21 20:58:00.000000,PC-111,suggest.wav,File Open,False
E25656,U111,2024-01-21 20:09:00.000000,PC-111,north.wav,File Open,False
E25657,U111,2024-01-22 00:48:00.000000,PC-111,writer.tiff,File Open,False
E25700,U113,2024-01-21 10:09:36.823725,PC-113,almost.pages,File Open,False
E25710,U114,2024-01-21 08:28:38.130940,PC-114,hand.json,File Open,False
E25711,U114,2024-01-21 13:44:38.130940,PC-114,light.key,File Open,False
E25712,U114,2024-01-21 12:09:38.130940,PC-114,risk.flac,File Open,False
E25713,U114,2024-01-21 09:54:38.130940,PC-114,every.txt,File Open,False
E25725,U115,2024-01-21 09:10:52.381945,PC-115,memory.tiff,File Open,False
E25746,U116,2024-01-21 12:25:26.413305,PC-116,friend.doc,File Open,False
E25747,U116,2024-01-21 06:24:26.413305,PC-116,once.gif,File Open,False
E25748,U116,2024-01-21 07:27:26.413305,PC-116,test.mp4,File Open,False
E25749,U116,2024-01-21 12:17:26.413305,PC-116,enough.ods,File Open,False
E25750,U116,2024-01-21 10:52:26.413305,PC-116,drop.ppt,File Open,False
E25760,U117,2024-01-21 07:21:34.537260,PC-117,note.pptx,File Open,False
E25761,U117,2024-01-21 08:37:34.537260,PC-117,give.csv,File Open,False
E25781,U118,2024-01-21 11:02:30.760885,PC-118,argue.json,File Open,False
E25803,U119,2024-01-21 09:18:12.163624,PC-119,forward.wav,File Open,False
E25804,U119,2024-01-21 09:28:12.163624,PC-119,marriage.js,File Open,False
E25805,U119,2024-01-21 11:20:12.163624,PC-119,management.txt,File Open,False
E25806,U119,2024-01-21 06:40:12.163624,PC-119,build.ppt,File Open,False
E25807,U119,2024-01-21 08:57:12.163624,PC-119,north.csv,File Open,False
E25827,U120,2024-01-21 07:56:11.934721,PC-120,act.jpeg,File Open,False
E25828,U120,2024-01-21 08:09:11.934721,PC-120,out.key,File Open,False
E25829,U120,2024-01-21 07:32:11.934721,PC-120,PM.txt,File Open,False
E25830,U120,2024-01-21 11:17:11.934721,PC-120,half.png,File Open,False
E25831,U120,2024-01-21 12:43:11.934721,PC-120,seem.png,File Open,False
E25852,U121,2024-01-21 14:13:47.256462,PC-121,rate.js,File Open,False
E25853,U121,2024-01-21 09:59:47.256462,PC-121,detail.gif,File Open,False
E25854,U121,2024-01-21 10:26:47.256462,PC-121,against.mov,File Open,False
E25855,U121,2024-01-21 11:02:47.256462,PC-121,tend.webm,File Open,False
E25856,U121,2024-01-21 13:58:47.256462,PC-121,yard.xls,File Open,False
E25865,U122,2024-01-21 07:12:16.525822,PC-122,training.bmp,File Open,False
E25866,U122,2024-01-21 07:54:16.525822,PC-122,off.jpg,File Open,False
E25867,U122,2024-01-21 12:18:16.525822,PC-122,order.wav,File Open,False
E25877,U123,2024-01-21 10:45:57.855914,PC-123,possible.mov,File Open,False
E25878,U123,2024-01-21 12:18:57.855914,PC-123,use.json,File Open,False
E25879,U123,2024-01-21 09:23:57.855914,PC-123,fine.pages,File Open,False
E25880,U123,2024-01-21 10:19:57.855914,PC-123,big.mp3,File Open,False
E25881,U123,2024-01-21 10:07:57.855914,PC-123,different.tiff,File Open,False
E25900,U124,2024-01-21 10:05:59.564727,PC-124,later.mov,File Open,False
E25901,U124,2024-01-21 12:31:59.564727,PC-124,military.csv,File Open,False
E25902,U124,2024-01-21 09:49:59.564727,PC-124,whom.css,File Open,False
E25921,U125,2024-01-21 12:30:16.584409,PC-125,happy.txt,File Open,False
E25922,U125,2024-01-21 09:41:16.584409,PC-125,travel.avi,File Open,False
E25945,U126,2024-01-21 08:33:09.627713,PC-126,name.pdf,File Open,False
E25946,U126,2024-01-21 09:23:09.627713,PC-126,hundred.mp4,File Open,False
E25985,U129,2024-01-21 10:16:38.216540,PC-129,ready.css,File Open,False
E26000,U130,2024-01-21 12:17:40.800564,PC-130,whether.mov,File Open,False
E26001,U130,2024-01-21 10:14:40.800564,PC-130,main.jpg,File Open,False
E26002,U130,2024-01-21 12:53:40.800564,PC-130,image.mov,File Open,False
E26003,U130,2024-01-21 11:27:40.800564,PC-130,eye.jpeg,File Open,False
